Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [243]
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [245]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [38]
[45]     0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [45]
                0.00    0.00       2/2008604     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [16]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [265]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [206]
                0.00    0.00       2/6           unsigned long* std::__addressof<unsigned long>(unsigned long&) [198]
                0.00    0.00       2/2           std::_Bit_iterator::operator+(long) const [231]
-----------------------------------------------
                0.00    0.00  999000/9427544     __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator-(long) const [121]
                0.00    0.00 1007666/9427544     std::vector<edge, std::allocator<edge> >::end() [114]
                0.00    0.00 1007666/9427544     std::vector<edge, std::allocator<edge> >::begin() [115]
                0.00    0.00 6413212/9427544     __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator+(long) const [11]
[108]    0.0    0.00    0.00 9427544         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&) [108]
-----------------------------------------------
                0.00    0.00   25806/7438018     void std::__pop_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >) [34]
                0.00    0.00  303280/7438018     bool __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >::operator()<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >) [36]
                0.00    0.00  303418/7438018     void std::__adjust_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, edge, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, long, edge, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >) [35]
                0.00    0.00  999000/7438018     void std::push_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge> >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge>) [7]
                0.00    0.00 2270422/7438018     bool __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> >::operator()<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge>(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge&) [14]
                0.00    0.00 3536092/7438018     void std::__push_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, edge, __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, long, edge, __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> >) [9]
[109]    0.0    0.00    0.00 7438018         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator*() const [109]
-----------------------------------------------
                0.00    0.00    1998/6994998     main [3]
                0.00    0.00 2997000/6994998     prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
                0.00    0.00 3996000/6994998     create(std::vector<point, std::allocator<point> >&) [8]
[110]    0.0    0.00    0.00 6994998         std::vector<edge, std::allocator<edge> >::operator[](unsigned long) [110]
-----------------------------------------------
                0.00    0.00 2008608/2008608     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [15]
[111]    0.0    0.00    0.00 2008608         std::iterator<std::random_access_iterator_tag, bool, long, bool*, bool&>::iterator() [111]
-----------------------------------------------
                0.00    0.00     248/2008250     std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const [192]
                0.00    0.00    2000/2008250     main [3]
                0.00    0.00    2000/2008250     std::vector<edge, std::allocator<edge> >::operator=(std::vector<edge, std::allocator<edge> > const&) [31]
                0.00    0.00    2002/2008250     std::vector<edge, std::allocator<edge> >::vector(std::vector<edge, std::allocator<edge> > const&) [174]
                0.00    0.00 2002000/2008250     prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
[112]    0.0    0.00    0.00 2008250         std::vector<edge, std::allocator<edge> >::size() const [112]
-----------------------------------------------
                0.00    0.00 2006602/2006602     prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
[113]    0.0    0.00    0.00 2006602         std::_Bit_reference::operator bool() const [113]
-----------------------------------------------
                0.00    0.00       2/1007666     std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::priority_queue(greater_edge<edge> const&, std::vector<edge, std::allocator<edge> > const&) [39]
                0.00    0.00      62/1007666     std::vector<edge, std::allocator<edge> >::push_back(edge const&) [17]
                0.00    0.00    8602/1007666     std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::pop() [32]
                0.00    0.00  999000/1007666     std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::push(edge const&) [6]
[114]    0.0    0.00    0.00 1007666         std::vector<edge, std::allocator<edge> >::end() [114]
                0.00    0.00 1007666/9427544     __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&) [108]
-----------------------------------------------
                0.00    0.00       2/1007666     std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::priority_queue(greater_edge<edge> const&, std::vector<edge, std::allocator<edge> > const&) [39]
                0.00    0.00      62/1007666     std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [37]
                0.00    0.00    8602/1007666     std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::pop() [32]
                0.00    0.00  999000/1007666     std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::push(edge const&) [6]
[115]    0.0    0.00    0.00 1007666         std::vector<edge, std::allocator<edge> >::begin() [115]
                0.00    0.00 1007666/9427544     __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&) [108]
-----------------------------------------------
                0.00    0.00    8602/1007602     __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> > __gnu_cxx::__ops::__iter_comp_val<greater_edge<edge> >(__gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >) [130]
                0.00    0.00  999000/1007602     __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> > __gnu_cxx::__ops::__iter_comp_val<greater_edge<edge> >(greater_edge<edge>) [120]
[116]    0.0    0.00    0.00 1007602         __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> >::_Iter_comp_val(greater_edge<edge>) [116]
-----------------------------------------------
                0.00    0.00    2000/1002998     void std::_Construct<std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> > const&) [180]
                0.00    0.00 1000998/1002998     __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&) [118]
[117]    0.0    0.00    0.00 1002998         operator new(unsigned long, void*) [117]
-----------------------------------------------
                0.00    0.00 1000998/1000998     void __gnu_cxx::__alloc_traits<std::allocator<edge> >::construct<edge>(std::allocator<edge>&, edge*, edge const&) [119]
[118]    0.0    0.00    0.00 1000998         __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&) [118]
                0.00    0.00 1000998/1002998     operator new(unsigned long, void*) [117]
-----------------------------------------------
                0.00    0.00      62/1000998     std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [37]
                0.00    0.00 1000936/1000998     std::vector<edge, std::allocator<edge> >::push_back(edge const&) [17]
[119]    0.0    0.00    0.00 1000998         void __gnu_cxx::__alloc_traits<std::allocator<edge> >::construct<edge>(std::allocator<edge>&, edge*, edge const&) [119]
                0.00    0.00 1000998/1000998     __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&) [118]
-----------------------------------------------
                0.00    0.00  999000/999000      void std::push_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge> >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge>) [7]
[120]    0.0    0.00    0.00  999000         __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> > __gnu_cxx::__ops::__iter_comp_val<greater_edge<edge> >(greater_edge<edge>) [120]
                0.00    0.00  999000/1007602     __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> >::_Iter_comp_val(greater_edge<edge>) [116]
-----------------------------------------------
                0.00    0.00  999000/999000      void std::push_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge> >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge>) [7]
[121]    0.0    0.00    0.00  999000         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator-(long) const [121]
                0.00    0.00  999000/9427544     __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&) [108]
-----------------------------------------------
                0.00    0.00    4002/16606       std::vector<edge, std::allocator<edge> >::end() const [159]
                0.00    0.00   12604/16606       std::vector<edge, std::allocator<edge> >::begin() const [123]
[122]    0.0    0.00    0.00   16606         __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge const* const&) [122]
-----------------------------------------------
                0.00    0.00    2000/12604       std::vector<edge, std::allocator<edge> >::operator=(std::vector<edge, std::allocator<edge> > const&) [31]
                0.00    0.00    2002/12604       std::vector<edge, std::allocator<edge> >::vector(std::vector<edge, std::allocator<edge> > const&) [174]
                0.00    0.00    8602/12604       std::vector<edge, std::allocator<edge> >::front() const [133]
[123]    0.0    0.00    0.00   12604         std::vector<edge, std::allocator<edge> >::begin() const [123]
                0.00    0.00   12604/16606       __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge const* const&) [122]
-----------------------------------------------
                0.00    0.00     186/12196       std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [37]
                0.00    0.00    2000/12196       std::vector<edge, std::allocator<edge> >::_M_fill_initialize(unsigned long, edge const&) [22]
                0.00    0.00    2000/12196       edge* std::vector<edge, std::allocator<edge> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > > >(unsigned long, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >) [179]
